Date-Hour(NMT),WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction,Month
2017-06-30 11:00:00,6.7,60,1005.6,756.3,21.4,40,4942.6668,6
2017-06-30 12:00:00,7.1,60,1005.1,785.7,22.4,36,6308.3332,6
2017-06-30 13:00:00,6.3,60,1004.6,831.6,23.5,34,6931.5,6
2017-06-30 14:00:00,6.2,60,1004.2,803.6,24.0,32,7064.3334,6
2017-06-30 15:00:00,6.6,60,1004.1,741.2,23.8,33,7238.6668,6
2017-06-30 16:00:00,6.8,60,1004.2,655.1,24.1,32,6710.8334,6
2017-06-30 17:00:00,6.6,60,1004.3,525.8,23.8,33,5827.3334,6
2017-06-30 18:00:00,6.3,60,1004.3,408.6,23.6,33,4578.5001,6
2017-06-30 19:00:00,5.8,60,1004.6,277.4,23.1,32,3121.0,6
2017-06-30 20:00:00,4.3,60,1005.1,154.1,22.3,34,1495.3334,6
2017-06-30 21:00:00,3.5,51,1005.7,51.3,21.1,35,396.5,6
2017-06-30 22:00:00,2.7,0,1006.1,0.0,19.5,38,144.0,6
2017-06-30 23:00:00,3.0,0,1006.5,0.0,17.2,46,0.0,6
2017-07-01 00:00:00,2.1,0,1007.1,0.0,16.5,49,0.0,7
2017-07-01 01:00:00,2.4,0,1007.4,0.0,15.3,53,0.0,7
2017-07-01 02:00:00,2.6,0,1007.4,0.0,14.6,57,0.0,7
2017-07-01 03:00:00,3.6,0,1007.2,0.0,14.4,58,0.0,7
2017-07-01 04:00:00,4.2,6,1006.9,7.2,15.1,57,0.0,7
2017-07-01 05:00:00,4.6,27,1006.8,60.6,16.1,56,0.0,7
2017-07-01 06:00:00,4.5,60,1006.7,197.0,17.8,52,30.8333,7
2017-07-01 07:00:00,2.9,60,1006.6,328.5,19.4,47,288.1667,7
2017-07-01 08:00:00,2.9,60,1006.3,453.0,19.9,44,354.5,7
2017-07-01 09:00:00,2.9,60,1006.0,574.2,21.8,38,1754.0,7
2017-07-01 10:00:00,1.6,60,1005.5,688.4,22.6,34,3272.5001,7
2017-07-01 11:00:00,2.0,60,1005.1,762.4,23.5,32,4796.5,7
2017-07-01 12:00:00,2.4,60,1004.6,772.0,23.4,31,5844.0,7
2017-07-01 13:00:00,3.2,60,1004.1,767.2,24.1,32,6829.5,7
2017-07-01 14:00:00,2.4,60,1003.7,790.1,25.3,33,6139.8334,7
2017-07-01 15:00:00,3.1,60,1003.2,732.1,25.0,30,6256.3334,7
2017-07-01 16:00:00,2.5,60,1002.9,570.0,25.0,29,6522.8334,7
2017-07-01 17:00:00,3.1,60,1002.3,484.2,26.0,25,5260.8334,7
2017-07-01 18:00:00,1.9,60,1001.8,426.7,24.9,27,3584.1667,7
2017-07-01 19:00:00,1.6,60,1001.5,272.2,23.9,29,3137.5,7
2017-07-01 20:00:00,3.4,60,1001.5,135.4,21.9,36,1468.6667,7
2017-07-01 21:00:00,2.6,51,1001.8,47.7,20.1,49,380.5,7
2017-07-01 22:00:00,1.8,0,1001.6,0.0,18.6,52,114.9999,7
2017-07-01 23:00:00,0.4,0,1001.4,0.0,15.6,67,0.0,7
2017-07-02 00:00:00,0.9,0,1001.4,0.0,15.9,64,0.0,7
2017-07-02 01:00:00,1.9,0,1001.0,0.0,15.8,63,0.0,7
2017-07-02 02:00:00,1.8,0,1000.8,0.0,14.9,69,0.0,7
2017-07-02 03:00:00,2.2,0,1000.6,0.0,13.6,87,0.0,7
2017-07-02 04:00:00,2.8,0,1000.3,0.6,14.3,92,0.0,7
2017-07-02 05:00:00,3.8,0,1000.0,10.6,14.3,94,0.0,7
2017-07-02 06:00:00,2.2,0,999.8,18.5,14.5,92,296.25,7
2017-07-02 07:00:00,1.7,0,999.6,33.7,14.9,88,256.3333,7
2017-07-02 08:00:00,1.8,0,999.4,109.5,15.8,82,510.1667,7
2017-07-02 09:00:00,1.6,0,999.6,99.0,16.1,79,983.3333,7
2017-07-02 10:00:00,1.4,34,999.2,435.3,18.3,67,1275.6667,7
2017-07-02 11:00:00,1.5,60,998.7,591.3,20.3,57,1266.0,7
2017-07-02 12:00:00,2.6,28,998.5,617.4,21.5,55,5611.0,7
2017-07-02 13:00:00,3.5,43,997.9,693.1,22.6,47,5391.1666,7
2017-07-02 14:00:00,4.8,54,997.7,762.5,23.0,43,5163.1668,7
2017-07-02 15:00:00,3.5,21,997.5,406.3,21.7,45,6894.3334,7
2017-07-02 16:00:00,4.7,18,997.5,248.7,21.3,36,3557.1667,7
2017-07-02 17:00:00,3.6,11,997.2,245.0,22.5,37,5805.6667,7
2017-07-02 18:00:00,4.6,2,997.6,171.9,20.7,38,3615.6666,7
2017-07-02 19:00:00,4.5,28,997.8,230.0,21.1,37,3435.5001,7
2017-07-02 20:00:00,5.3,54,998.8,179.3,18.9,40,568.0,7
2017-07-02 21:00:00,4.3,46,999.3,59.7,17.2,45,446.8334,7
2017-07-02 22:00:00,3.7,0,999.8,0.0,15.5,52,129.8333,7
2017-07-02 23:00:00,3.0,0,1000.0,0.0,15.8,50,0.0,7
2017-07-03 00:00:00,2.7,0,1000.6,0.0,15.7,50,0.0,7
2017-07-03 01:00:00,2.4,0,1001.1,0.0,14.9,54,0.0,7
2017-07-03 02:00:00,2.9,0,1001.2,0.0,14.8,53,0.0,7
2017-07-03 03:00:00,3.1,0,1001.6,0.0,14.5,55,0.0,7
2017-07-03 04:00:00,3.1,0,1002.0,0.9,14.2,52,0.0,7
2017-07-03 05:00:00,1.9,0,1002.6,28.6,14.7,49,0.0,7
2017-07-03 06:00:00,2.1,0,1003.1,57.7,14.0,54,0.0,7
2017-07-03 07:00:00,2.2,1,1003.5,138.4,15.4,51,264.0,7
2017-07-03 08:00:00,5.1,11,1003.9,239.1,16.6,44,520.8334,7
2017-07-03 09:00:00,2.2,11,1004.5,325.3,17.1,43,1261.6666,7
2017-07-03 10:00:00,3.1,14,1004.8,371.5,17.4,43,876.5,7
2017-07-03 11:00:00,2.8,0,1004.9,244.6,17.9,46,925.5,7
2017-07-03 12:00:00,2.8,11,1004.9,417.0,19.1,41,2281.5,7
2017-07-03 13:00:00,2.2,23,1004.6,503.7,20.0,37,1553.6666,7
2017-07-03 14:00:00,3.8,14,1004.9,430.3,18.2,42,4013.8332,7
2017-07-03 15:00:00,4.5,27,1004.6,480.5,17.8,50,4431.3333,7
2017-07-03 16:00:00,2.7,15,1004.6,313.1,18.4,50,3091.1667,7
2017-07-03 17:00:00,2.8,0,1004.5,132.2,18.0,48,5360.1666,7
2017-07-03 18:00:00,1.9,0,1004.8,56.9,17.0,53,4317.6666,7
2017-07-03 19:00:00,3.6,0,1004.9,21.7,16.6,55,1411.1667,7
2017-07-03 20:00:00,4.5,1,1005.6,59.8,15.9,54,994.8334,7
2017-07-03 21:00:00,4.5,1,1006.0,48.0,15.0,57,521.1666,7
2017-07-03 22:00:00,2.0,0,1006.7,4.8,13.9,62,176.3333,7
2017-07-03 23:00:00,2.4,0,1007.3,0.0,13.9,63,0.0,7
2017-07-04 00:00:00,2.7,0,1007.8,0.0,14.1,64,0.0,7
2017-07-04 01:00:00,5.4,0,1008.3,0.0,13.8,63,0.0,7
2017-07-04 02:00:00,5.3,0,1008.8,0.0,13.3,61,0.0,7
2017-07-04 03:00:00,3.3,0,1009.8,0.0,12.3,66,0.0,7
2017-07-04 04:00:00,3.9,4,1010.3,7.1,12.0,61,0.0,7
2017-07-04 05:00:00,2.8,12,1011.1,41.8,12.1,60,0.0,7
2017-07-04 06:00:00,3.3,7,1011.6,91.4,13.0,53,229.5,7
2017-07-04 07:00:00,1.7,11,1012.0,150.8,13.6,53,648.5,7
2017-07-04 08:00:00,2.2,48,1012.1,430.6,16.2,49,1154.8334,7
2017-07-04 09:00:00,5.0,54,1012.6,604.0,15.3,46,2070.0,7
2017-07-04 10:00:00,3.6,33,1012.5,474.5,16.1,43,3809.0,7
2017-07-04 11:00:00,3.8,29,1012.4,555.4,16.9,39,5423.8332,7
2017-07-04 12:00:00,2.4,22,1012.1,490.8,18.3,36,6675.6666,7
2017-07-04 13:00:00,3.3,24,1012.4,487.2,18.0,33,7033.0,7
2017-07-04 14:00:00,3.6,38,1012.4,591.8,19.4,33,7034.0,7
2017-07-04 15:00:00,3.9,42,1012.4,642.0,18.9,31,6700.8334,7
2017-07-04 16:00:00,2.4,27,1012.1,355.5,19.8,33,5552.6666,7
2017-07-04 17:00:00,2.2,31,1012.1,290.7,19.5,30,5638.6664,7
2017-07-04 18:00:00,0.8,10,1012.2,135.2,18.4,34,2981.5001,7
2017-07-04 19:00:00,0.5,13,1012.3,118.8,18.4,37,2898.5,7
2017-07-04 20:00:00,2.2,25,1012.8,90.5,18.3,39,966.1667,7
2017-07-04 21:00:00,3.1,8,1013.4,22.0,15.0,55,160.0,7
2017-07-04 22:00:00,1.8,0,1014.0,0.0,13.4,77,112.6667,7
2017-07-04 23:00:00,1.4,0,1014.2,0.0,12.7,80,0.0,7
2017-07-05 00:00:00,1.5,0,1014.3,0.0,11.7,86,0.0,7
2017-07-05 01:00:00,1.4,0,1014.5,0.0,10.6,88,0.0,7
2017-07-05 02:00:00,2.6,0,1014.5,0.0,9.9,86,0.0,7
2017-07-05 03:00:00,3.1,0,1014.8,0.0,11.2,75,0.0,7
2017-07-05 04:00:00,4.1,0,1014.9,1.7,12.1,65,0.0,7
2017-07-05 05:00:00,5.6,2,1015.2,32.8,12.6,59,0.0,7
2017-07-05 06:00:00,5.4,27,1015.6,131.1,13.0,56,227.0,7
2017-07-05 07:00:00,4.5,39,1016.0,245.9,13.4,57,549.1667,7
2017-07-05 08:00:00,5.7,11,1016.4,264.6,13.5,57,1135.3333,7
2017-07-05 09:00:00,3.9,42,1016.7,376.6,14.3,55,1995.0,7
2017-07-05 10:00:00,3.1,60,1016.3,565.0,15.8,48,2990.5,7
2017-07-05 11:00:00,1.5,46,1016.0,649.8,16.7,44,4522.1667,7
2017-07-05 12:00:00,1.7,17,1015.8,431.4,16.8,45,5905.5,7
2017-07-05 13:00:00,1.3,22,1015.4,483.9,17.9,41,7016.3333,7
2017-07-05 14:00:00,2.1,44,1014.8,746.7,19.8,37,4443.6665,7
2017-07-05 15:00:00,1.9,45,1014.6,621.4,19.5,28,3891.0,7
2017-07-05 16:00:00,2.7,46,1014.4,493.6,19.1,33,4074.1666,7
2017-07-05 17:00:00,2.0,60,1014.1,542.6,21.3,27,5420.8335,7
2017-07-05 18:00:00,2.2,49,1014.1,340.3,19.9,31,3828.5002,7
2017-07-05 19:00:00,1.4,57,1014.3,257.4,19.3,31,3164.5,7
2017-07-05 20:00:00,2.2,17,1014.8,74.7,17.9,35,1525.1668,7
2017-07-05 21:00:00,2.9,39,1015.3,38.2,15.9,45,407.1667,7
2017-07-05 22:00:00,2.4,0,1015.9,0.0,14.5,52,70.1667,7
2017-07-05 23:00:00,1.6,0,1016.2,0.0,13.7,54,0.0,7
2017-07-06 00:00:00,2.9,0,1016.5,0.0,12.5,57,0.0,7
2017-07-06 01:00:00,4.0,0,1016.8,0.0,12.1,57,0.0,7
2017-07-06 02:00:00,3.8,0,1016.9,0.0,12.8,48,0.0,7
2017-07-06 03:00:00,4.2,0,1017.1,0.0,12.5,47,0.0,7
2017-07-06 04:00:00,4.5,2,1017.3,1.5,11.9,50,0.0,7
2017-07-06 05:00:00,3.9,7,1017.6,38.7,12.3,49,0.0,7
2017-07-06 06:00:00,2.5,34,1017.8,106.4,12.9,50,96.0,7
2017-07-06 07:00:00,2.5,42,1017.9,261.8,14.7,44,360.8333,7
2017-07-06 08:00:00,2.3,58,1017.8,406.5,15.2,44,534.5,7
2017-07-06 09:00:00,1.3,60,1017.5,481.7,17.2,46,1421.0,7
2017-07-06 10:00:00,2.5,60,1017.1,658.4,18.4,45,3270.3333,7
2017-07-06 11:00:00,2.6,60,1016.6,720.7,19.7,44,4784.0,7
2017-07-06 12:00:00,3.5,60,1016.2,743.3,20.7,43,5683.1668,7
2017-07-06 13:00:00,4.0,60,1015.7,791.7,21.0,48,5646.8333,7
2017-07-06 14:00:00,4.6,31,1015.5,513.5,20.5,49,5583.5,7
2017-07-06 15:00:00,5.2,46,1015.1,504.4,19.4,51,4366.1666,7
2017-07-06 16:00:00,3.8,31,1014.9,390.2,19.6,51,3651.3332,7
2017-07-06 17:00:00,4.8,4,1014.9,285.8,18.3,45,2872.0,7
2017-07-06 18:00:00,4.5,42,1014.6,284.0,17.5,56,1957.5,7
2017-07-06 19:00:00,4.0,1,1014.5,159.3,16.2,55,1543.0,7
2017-07-06 20:00:00,4.9,0,1014.5,61.6,15.1,69,980.1667,7
2017-07-06 21:00:00,3.6,0,1014.4,16.1,14.6,77,304.3333,7
2017-07-06 22:00:00,3.5,0,1014.4,0.0,14.2,80,44.5417,7
2017-07-06 23:00:00,3.1,0,1014.2,0.0,14.0,82,0.0,7
2017-07-07 00:00:00,2.3,0,1014.1,0.0,13.6,84,0.0,7
2017-07-07 01:00:00,2.1,0,1013.7,0.0,13.4,84,0.0,7
2017-07-07 02:00:00,1.7,0,1013.5,0.0,13.5,86,0.0,7
2017-07-07 03:00:00,1.9,0,1013.1,0.0,13.5,85,0.0,7
2017-07-07 04:00:00,1.8,0,1012.8,0.0,13.4,85,0.0,7
2017-07-07 05:00:00,1.6,0,1013.0,12.6,13.3,85,0.0,7
2017-07-07 06:00:00,2.5,0,1013.0,33.8,13.5,85,91.6667,7
2017-07-07 07:00:00,2.1,1,1012.6,99.2,14.4,83,419.1666,7
2017-07-07 08:00:00,2.0,0,1012.5,214.2,15.4,77,947.1666,7
2017-07-07 09:00:00,2.4,14,1012.4,332.1,16.8,67,1910.6666,7
2017-07-07 10:00:00,2.3,21,1012.4,428.2,17.1,61,2374.0001,7
2017-07-07 11:00:00,2.7,60,1012.1,566.4,18.8,59,4362.0001,7
2017-07-07 12:00:00,2.5,60,1011.8,734.4,20.5,54,4609.1666,7
2017-07-07 13:00:00,2.3,60,1011.3,817.5,20.8,49,6081.1668,7
2017-07-07 14:00:00,3.4,46,1011.1,628.0,19.9,50,6987.0,7
2017-07-07 15:00:00,3.9,55,1010.6,685.6,22.8,44,6494.1666,7
2017-07-07 16:00:00,4.5,60,1010.6,590.8,20.2,53,5650.3332,7
2017-07-07 17:00:00,3.9,38,1010.6,378.0,19.0,64,2746.0,7
2017-07-07 18:00:00,2.3,0,1010.9,128.8,16.7,75,3453.3334,7
2017-07-07 19:00:00,2.7,0,1010.6,88.4,16.7,75,1331.3334,7
2017-07-07 20:00:00,2.6,0,1010.4,48.9,16.1,80,413.8333,7
2017-07-07 21:00:00,2.8,0,1010.4,10.9,15.4,83,270.5,7
2017-07-07 22:00:00,2.5,0,1010.4,0.0,14.5,94,98.0,7
2017-07-07 23:00:00,1.7,0,1010.0,0.0,14.0,98,0.0,7
2017-07-08 00:00:00,2.1,0,1009.7,0.0,13.9,97,0.0,7
2017-07-08 01:00:00,1.8,0,1009.2,0.0,13.8,98,0.0,7
2017-07-08 02:00:00,2.0,0,1008.6,0.0,13.4,100,0.0,7
2017-07-08 03:00:00,1.4,0,1008.2,0.0,13.3,100,0.0,7
2017-07-08 04:00:00,2.1,0,1007.7,0.0,13.4,100,0.0,7
2017-07-08 05:00:00,1.7,0,1007.4,0.0,13.3,100,0.0,7
2017-07-08 06:00:00,1.9,0,1007.2,11.6,13.5,100,0.0,7
2017-07-08 07:00:00,2.0,0,1006.9,35.2,13.7,100,0.0,7
2017-07-08 08:00:00,2.2,0,1006.8,69.3,14.0,100,258.0,7
2017-07-08 09:00:00,2.6,0,1006.8,106.8,14.5,96,318.0,7
2017-07-08 10:00:00,1.6,0,1006.9,122.6,15.0,97,437.5,7
2017-07-08 11:00:00,1.7,0,1007.1,208.2,15.6,93,1059.0,7
2017-07-08 12:00:00,3.0,0,1007.0,300.9,16.3,86,1263.9999,7
2017-07-08 13:00:00,1.2,0,1006.9,312.5,17.5,84,816.5,7
2017-07-08 14:00:00,0.9,5,1006.8,338.1,18.3,77,2710.8332,7
2017-07-08 15:00:00,1.4,30,1006.6,486.8,18.1,79,2473.3334,7
2017-07-08 16:00:00,0.7,15,1006.4,253.7,19.4,71,4294.3335,7
2017-07-08 17:00:00,0.7,47,1006.2,390.6,19.6,70,2451.1667,7
2017-07-08 18:00:00,0.8,46,1006.2,398.4,19.7,71,3232.6665,7
2017-07-08 19:00:00,1.2,47,1006.2,244.0,19.5,70,3223.6667,7
2017-07-08 20:00:00,1.8,59,1006.3,121.2,18.3,71,1159.1667,7
2017-07-08 21:00:00,0.8,8,1006.5,22.4,16.6,80,237.1667,7
2017-07-08 22:00:00,2.0,0,1007.0,0.0,15.4,92,50.3334,7
2017-07-08 23:00:00,0.9,0,1007.2,0.0,14.8,95,0.0,7
2017-07-09 00:00:00,1.0,0,1007.3,0.0,14.4,97,0.0,7
2017-07-09 01:00:00,1.4,0,1007.0,0.0,14.8,98,0.0,7
2017-07-09 02:00:00,0.9,0,1007.1,0.0,15.1,97,0.0,7
2017-07-09 03:00:00,1.1,0,1006.9,0.0,14.5,97,0.0,7
2017-07-09 04:00:00,0.4,0,1006.8,0.0,14.6,97,0.0,7
2017-07-09 05:00:00,1.5,0,1007.0,9.9,14.8,97,0.0,7
2017-07-09 06:00:00,1.8,0,1007.0,23.1,14.6,93,145.1667,7
2017-07-09 07:00:00,1.7,1,1007.1,97.3,16.0,85,309.6667,7
2017-07-09 08:00:00,1.5,58,1007.4,451.1,17.2,75,969.8333,7
2017-07-09 09:00:00,2.5,23,1007.4,321.6,16.7,79,2117.1667,7
2017-07-09 10:00:00,3.1,60,1007.5,694.8,18.8,62,1804.3333,7
2017-07-09 11:00:00,3.3,50,1007.5,620.2,18.7,58,2604.3334,7
2017-07-09 12:00:00,3.1,58,1007.3,742.8,20.9,45,4239.8333,7
2017-07-09 13:00:00,4.2,46,1007.3,650.8,19.8,43,6148.1666,7
2017-07-09 14:00:00,4.7,29,1007.3,514.3,20.7,46,6520.1668,7
2017-07-09 15:00:00,5.7,39,1007.0,472.0,20.3,46,6366.0,7
2017-07-09 16:00:00,6.7,19,1007.2,356.4,19.4,49,3291.0,7
2017-07-09 17:00:00,7.0,6,1007.7,266.0,18.6,52,1195.1667,7
2017-07-09 18:00:00,6.0,10,1007.6,172.2,17.8,53,1801.4999,7
2017-07-09 19:00:00,5.2,0,1007.5,100.7,17.5,53,2053.3333,7
2017-07-09 20:00:00,5.3,0,1007.7,56.1,17.1,59,674.3334,7
2017-07-09 21:00:00,4.5,0,1007.9,26.1,16.7,61,394.1667,7
2017-07-09 22:00:00,4.2,0,1008.1,0.0,15.9,78,56.6667,7
2017-07-09 23:00:00,3.4,0,1008.1,0.0,15.4,82,0.0,7
2017-07-10 00:00:00,2.7,0,1008.1,0.0,15.0,84,0.0,7
2017-07-10 01:00:00,2.6,0,1007.9,0.0,14.6,88,0.0,7
2017-07-10 02:00:00,3.2,0,1008.0,0.0,14.8,83,0.0,7
2017-07-10 03:00:00,1.9,0,1007.9,0.0,14.0,89,0.0,7
2017-07-10 04:00:00,1.9,0,1007.8,0.0,14.0,84,0.0,7
2017-07-10 05:00:00,2.8,0,1007.7,0.4,14.4,84,0.0,7
2017-07-10 06:00:00,2.3,0,1007.8,13.6,14.4,87,99.3333,7
2017-07-10 07:00:00,2.7,0,1008.1,17.0,14.3,88,254.0001,7
2017-07-10 08:00:00,2.7,0,1008.3,45.5,14.6,83,443.3333,7
2017-07-10 09:00:00,2.7,0,1008.4,65.9,14.7,81,728.5,7
2017-07-10 10:00:00,2.7,0,1008.4,118.0,15.3,80,1139.0,7
2017-07-10 11:00:00,2.9,0,1008.4,181.0,15.6,80,896.8333,7
2017-07-10 12:00:00,3.5,0,1008.2,210.6,16.8,74,1278.3333,7
2017-07-10 13:00:00,4.4,0,1008.2,110.8,15.8,86,1300.4999,7
2017-07-10 14:00:00,3.7,0,1008.3,115.2,15.8,87,844.6666,7
2017-07-10 15:00:00,3.9,0,1008.2,119.4,14.9,95,1319.6667,7
2017-07-10 16:00:00,3.6,0,1008.1,38.6,14.8,99,1638.5,7
2017-07-10 17:00:00,2.7,0,1007.8,33.8,14.6,100,811.5001,7
2017-07-10 18:00:00,3.9,0,1007.6,11.9,14.7,100,333.1667,7
2017-07-10 19:00:00,3.8,0,1007.4,6.7,14.8,98,248.6667,7
2017-07-10 20:00:00,2.9,0,1007.3,9.3,14.8,99,264.3333,7
2017-07-10 21:00:00,3.2,0,1007.4,0.0,14.5,100,46.0,7
2017-07-10 22:00:00,2.7,0,1007.0,0.0,14.3,100,0.0,7
2017-07-10 23:00:00,3.2,0,1006.8,0.0,14.3,98,0.0,7
2017-07-11 00:00:00,2.9,0,1006.5,0.0,14.2,97,0.0,7
2017-07-11 01:00:00,2.3,0,1006.1,0.0,14.1,96,0.0,7
2017-07-11 02:00:00,2.0,0,1005.8,0.0,14.1,96,0.0,7
2017-07-11 03:00:00,2.8,0,1005.4,0.0,14.1,96,0.0,7
2017-07-11 04:00:00,2.8,0,1005.1,0.0,14.1,97,0.0,7
2017-07-11 05:00:00,2.7,0,1004.9,0.0,14.0,99,0.0,7
2017-07-11 06:00:00,3.0,0,1004.7,16.7,14.0,100,62.6667,7
2017-07-11 07:00:00,3.0,0,1004.6,8.1,14.0,100,107.3333,7
2017-07-11 08:00:00,3.1,0,1004.5,14.9,13.9,100,222.0,7
2017-07-11 09:00:00,3.2,0,1004.5,36.1,14.2,99,360.3333,7
2017-07-11 10:00:00,4.0,0,1004.5,208.5,15.3,92,578.3334,7
2017-07-11 11:00:00,3.5,4,1004.2,261.1,15.1,93,456.5,7
2017-07-11 12:00:00,2.7,0,1003.8,145.6,16.0,87,1441.1666,7
2017-07-11 13:00:00,3.6,0,1003.5,229.9,16.6,82,1546.1666,7
2017-07-11 14:00:00,2.7,0,1003.2,156.6,16.2,87,713.5,7
2017-07-11 15:00:00,3.7,0,1003.3,195.2,16.6,85,2276.1666,7
2017-07-11 16:00:00,1.1,0,1003.0,111.5,16.7,88,1528.6667,7
2017-07-11 17:00:00,3.7,0,1002.4,108.0,17.0,76,1618.5,7
2017-07-11 18:00:00,3.5,0,1002.0,100.8,17.2,74,2785.1666,7
2017-07-11 19:00:00,2.9,0,1001.8,70.2,16.9,75,1975.5,7
2017-07-11 20:00:00,3.8,0,1001.4,46.6,16.6,81,1124.9999,7
2017-07-11 21:00:00,2.9,0,1001.3,15.6,16.0,87,325.3333,7
2017-07-11 22:00:00,3.6,0,1001.0,0.0,15.5,91,105.3333,7
2017-07-11 23:00:00,3.0,0,1000.6,0.0,15.3,93,0.0,7
2017-07-12 00:00:00,2.5,0,1000.1,0.0,15.2,95,0.0,7
2017-07-12 01:00:00,4.4,0,999.8,0.0,15.0,96,0.0,7
2017-07-12 02:00:00,3.2,0,999.8,0.0,14.5,96,0.0,7
2017-07-12 03:00:00,2.2,0,999.5,0.0,13.8,98,0.0,7
2017-07-12 04:00:00,1.9,0,999.5,0.0,13.1,96,0.0,7
2017-07-12 05:00:00,1.3,13,999.5,34.6,13.4,85,0.0,7
2017-07-12 06:00:00,1.6,47,999.8,167.7,13.9,73,0.0,7
2017-07-12 07:00:00,2.4,1,1000.3,126.2,13.1,77,585.8333,7
2017-07-12 08:00:00,2.4,0,1001.1,167.6,13.7,71,1090.5,7
2017-07-12 09:00:00,3.9,0,1001.8,177.1,13.4,67,959.5,7
2017-07-12 10:00:00,4.0,0,1002.3,200.4,14.2,63,865.1667,7
2017-07-12 11:00:00,5.0,0,1002.7,351.6,14.8,57,1289.9999,7
2017-07-12 12:00:00,3.6,0,1003.0,286.4,15.1,56,1706.8332,7
2017-07-12 13:00:00,4.3,1,1003.1,333.6,15.9,54,2253.0,7
2017-07-12 14:00:00,4.7,20,1003.5,469.7,16.9,50,2482.9999,7
2017-07-12 15:00:00,4.2,8,1004.1,260.4,15.4,60,2211.8334,7
2017-07-12 16:00:00,4.6,37,1004.3,465.6,16.9,47,2529.8333,7
2017-07-12 17:00:00,5.9,21,1005.0,290.2,15.0,59,3376.3333,7
2017-07-12 18:00:00,2.7,32,1005.5,322.3,15.3,55,2711.3333,7
2017-07-12 19:00:00,5.5,12,1006.2,112.7,15.0,56,1513.0,7
2017-07-12 20:00:00,3.5,25,1006.9,105.8,13.6,62,228.1668,7
2017-07-12 21:00:00,7.0,0,1008.2,12.9,11.5,73,133.1666,7
2017-07-12 22:00:00,0.3,0,1008.2,0.0,10.5,81,33.5,7
2017-07-12 23:00:00,1.7,0,1008.8,0.0,9.5,87,0.0,7
2017-07-13 00:00:00,2.5,0,1009.5,0.0,9.1,87,0.0,7
2017-07-13 01:00:00,1.9,0,1010.1,0.0,8.7,86,0.0,7
2017-07-13 02:00:00,2.1,0,1010.5,0.0,8.2,88,0.0,7
2017-07-13 03:00:00,2.4,0,1011.1,0.0,7.8,90,0.0,7
2017-07-13 04:00:00,1.9,0,1011.3,0.0,7.2,91,0.0,7
2017-07-13 05:00:00,1.0,16,1011.7,34.0,8.5,87,0.0,7
2017-07-13 06:00:00,0.8,60,1011.8,170.6,11.4,74,0.0,7
2017-07-13 07:00:00,1.8,60,1011.8,298.5,14.2,56,67.6666,7
2017-07-13 08:00:00,1.7,60,1011.9,432.9,15.8,50,268.8333,7
2017-07-13 09:00:00,3.2,60,1012.0,560.8,17.2,43,1278.8333,7
2017-07-13 10:00:00,1.7,60,1011.9,673.7,18.9,45,3089.0,7
2017-07-13 11:00:00,2.5,54,1011.7,751.8,19.6,39,4812.6666,7
2017-07-13 12:00:00,2.3,36,1011.3,629.5,19.8,40,4771.8335,7
2017-07-13 13:00:00,1.5,21,1011.5,461.0,17.0,47,2673.3333,7
2017-07-13 14:00:00,2.2,3,1011.2,258.9,18.4,41,5672.3334,7
2017-07-13 15:00:00,2.5,0,1010.9,173.4,18.5,38,4292.1668,7
2017-07-13 16:00:00,1.6,5,1010.8,171.5,18.2,48,2612.5,7
2017-07-13 17:00:00,1.6,13,1010.7,254.9,18.3,45,2857.3333,7
2017-07-13 18:00:00,1.1,13,1010.6,191.1,18.8,41,3473.5,7
2017-07-13 19:00:00,1.6,44,1010.5,248.6,19.5,43,1107.5001,7
2017-07-13 20:00:00,1.5,29,1010.6,92.0,17.1,50,624.6666,7
2017-07-13 21:00:00,2.8,30,1010.6,26.5,14.7,64,363.3334,7
2017-07-13 22:00:00,2.1,0,1010.8,0.0,13.3,69,69.3333,7
2017-07-13 23:00:00,1.4,0,1010.9,0.0,11.6,80,0.0,7
2017-07-14 00:00:00,5.8,0,1010.7,0.0,13.2,66,0.0,7
2017-07-14 01:00:00,1.8,0,1010.8,0.0,12.3,67,0.0,7
2017-07-14 02:00:00,1.7,0,1010.9,0.0,11.8,69,0.0,7
2017-07-14 03:00:00,1.8,0,1011.0,0.0,11.1,69,0.0,7
2017-07-14 04:00:00,3.1,0,1011.0,5.1,11.5,68,0.0,7
2017-07-14 05:00:00,3.0,14,1011.3,57.2,12.2,65,0.0,7
2017-07-14 06:00:00,2.9,60,1011.3,170.9,12.9,61,226.6667,7
2017-07-14 07:00:00,3.7,60,1011.5,289.8,14.5,56,536.0,7
2017-07-14 08:00:00,4.5,60,1011.4,459.9,14.7,52,833.8334,7
2017-07-14 09:00:00,4.0,60,1011.2,545.2,15.6,50,1544.6667,7
2017-07-14 10:00:00,2.1,60,1011.0,672.0,17.2,46,3269.8334,7
2017-07-14 11:00:00,1.3,60,1010.6,761.9,18.8,47,4756.3334,7
2017-07-14 12:00:00,1.6,39,1010.6,632.5,18.9,44,5976.6666,7
2017-07-14 13:00:00,3.4,57,1010.5,836.4,20.6,42,6999.5,7
2017-07-14 14:00:00,2.0,60,1010.4,811.0,20.5,43,6821.0,7
2017-07-14 15:00:00,3.1,60,1010.3,741.5,21.1,35,6829.6668,7
